wallet,tx_count_365d,total_volume,active_weeks,avg_tx_value,tx_per_active_week,trader_activity_status,trader_volume_status,trader_consistency_status,future_tx_count,target_variable
0xbbd21e9413f42a17c44adcb9642dcbf0f0ab9016,4,48.39100178675193,2,12.097750446687982,2,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x9ad3a002e423b739262bf74fb10cdc26c3fa0d24,6,0.023212310725588263,6,0.0038687184542647106,1,Occasional User,Medium Value,Consistent,0,Bad Trader
0x1a4a9ff90286a7ff7718bf82ad55d99ed26e6ec1,6,2643.753745635721,1,440.62562427262014,6,Occasional User,High Value,Inconsistent,0,Bad Trader
0xf4a611e0a7c228048c8d5285412e57999c8e678f,3,0.00011618631617116182,2,3.872877205705394e-05,1.5,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xffe9bb2b17bc14ff4d4ab6cc955c1cec305e396a,3,5.040903716905243,2,1.6803012389684142,1.5,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x21c8dd2df164adfd88a7e221b7dc876738667166,1,0.000135331904600851,1,0.000135331904600851,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x84564275bb9548ceeb4bd10019ca3cf4cfb6ee93,2,0.11956338524139866,1,0.05978169262069933,2,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x1b87615bb544b020b06159d531120a6bed81bb6e,1,0.00018140876244077114,1,0.00018140876244077114,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x19ea503c974e9e50ac7f2c70ccac36eea75fd8e2,3023,352.8292007836772,22,0.11671491921391902,137.4090909090909,Frequent User,High Value,Consistent,61,Good Trader
0xb4873c9425ebd40a46ff1a8533d1d0c37ed32242,410,0.044902853612036844,48,0.00010951915515130938,8.541666666666666,Frequent User,Medium Value,Consistent,30,Good Trader
0xbb3aa6685668f9582569e1bf5bb54b00256e11bd,30,5.3322571899534486e-05,9,1.7774190633178162e-06,3.3333333333333335,Regular User,Low Value,Consistent,0,Bad Trader
0x26a0b8432ce3562aef87badf27ef3d224cec364c,127,0.37850387536172303,12,0.0029803454752891576,10.583333333333334,Frequent User,Medium Value,Consistent,180,Good Trader
0xf1d3a5bd2c34d1a12d8f2bb29fcefaf640f150a1,12,0.0005452803487473714,2,4.544002906228095e-05,6,Regular User,Low Value,Inconsistent,0,Bad Trader
0xbdebfcb6aa1082fd16532c086ba7af25cc5089c6,6,0.000626687429079916,3,0.00010444790484665267,2,Occasional User,Low Value,Moderate,0,Bad Trader
0x1cbc6835c3d53bbc829955610cd2fae41ec4bdeb,68,2.208737804326004,2,0.03248143829891183,34,Frequent User,Medium Value,Inconsistent,0,Bad Trader
0x0dc3a3aedf7463d9eee8fa1a47594b2e07da3545,40,2.29085512699679,7,0.05727137817491975,5.714285714285714,Regular User,Medium Value,Consistent,13,Good Trader
0x31ddc33624584468ee475203ddd7c7777412a724,1,0.0067585939455887005,1,0.0067585939455887005,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0xae91148f5ee8d583539b80321eb165c4cc2585a3,1,0.00018140876244077114,1,0.00018140876244077114,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x452802aee6c6e2105a756352b3b451b707d86cc8,65,3.4161474048037936,15,0.052556113920058364,4.333333333333333,Frequent User,Medium Value,Consistent,34,Good Trader
0xcacf623613a427279fe172b0b7da8ac0a1a41954,2,45.515224925960055,2,22.757612462980028,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0xbdcc0c3a77e5e4ebc9f1aae4d362d83684c73aaf,730,3.3375238028704337,50,0.004571950414891005,14.6,Frequent User,Medium Value,Consistent,189,Good Trader
0x0f8b8aa85af7f739774a3eb52d5f86799b00a0af,50,0.00013499652142015073,9,2.6999304284030145e-06,5.555555555555555,Regular User,Low Value,Consistent,0,Bad Trader
0xe9dc3363131bd80b40f78b6a0b5517ee21115e86,4,0.00019228092692141446,3,4.8070231730353614e-05,1.3333333333333333,Occasional User,Low Value,Moderate,0,Bad Trader
0x8c8c4c82970f575d6673b970f27be3bc984dc494,196,1.166654350007336,31,0.005952318112282327,6.32258064516129,Frequent User,Medium Value,Consistent,146,Good Trader
0xb7543ccab6a50391310e02fd2485cba6292ec8d3,1,1.1944432421225007e-05,1,1.1944432421225007e-05,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x5320453f9bd9a6b4a5b71a1675cb8435e96dfcb5,5,0.09582376591436026,1,0.01916475318287205,5,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0xdb5ccb31b411a610a3fe262fd3d324bf6001c0a0,1,0.0001612666068455726,1,0.0001612666068455726,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xdfb82b6600a16f92f38ca78679e54111f6276a06,5,1.3177313382935858,2,0.26354626765871714,2.5,Occasional User,Medium Value,Inconsistent,11,Good Trader
0x6086b5583b92d94a7205cfee3e8321541f0ae51b,4,0.022501686468755666,1,0.0056254216171889165,4,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x9e6dddde543609ba66603f1529054ac492a16061,249,6.667284240090389,29,0.02677624192807385,8.586206896551724,Frequent User,Medium Value,Consistent,177,Good Trader
0x5876e39644c2592c1a3c2ce8a4870cdb456cde07,2,0.0001462112558639379,2,7.310562793196895e-05,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x1f2b5498a917889bb8deecc2e27d1ac9fcf9994f,325,0.19880758125899198,33,0.0006117156346430523,9.848484848484848,Frequent User,Medium Value,Consistent,0,Bad Trader
0xc7fbc4c5b68fc099db405a0c8b2d971c4f77b89b,52,0.03998844773502174,6,0.0007690086102888796,8.666666666666666,Regular User,Medium Value,Consistent,0,Bad Trader
0x2f964e0a635a857a2a1aacf63375bf121d49ce63,125,0.026351535626449072,20,0.0002108122850115926,6.25,Frequent User,Medium Value,Consistent,5,Good Trader
0xd557fa064dc1f8a2628b2f8ffb6954b4c6523a3d,1,0.00018140876244077114,1,0.00018140876244077114,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x86b26163f5366f06f4c2b73b92abe1557c96d225,169,108.9683440127655,14,0.6447831006672514,12.071428571428571,Frequent User,Medium Value,Consistent,83,Good Trader
0xb3ccd3f5bc24a2d2b58c2c800888aa2257466fca,11,89.75217902843337,4,8.159289002584853,2.75,Regular User,Medium Value,Moderate,0,Bad Trader
0x2275e5ca6923688feca7641e515b5edb2271c24e,1,0.00023005321808836654,1,0.00023005321808836654,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xfd909a0b904ea2e0d9c5300e47096b580b878f72,33,2.1580470321573073e-05,7,6.539536461082749e-07,4.714285714285714,Regular User,Low Value,Consistent,0,Bad Trader
0x62d3a29c064072546a713ed39e5eb7d5545c5f26,109,0.04137716056831758,21,0.0003796069776909869,5.190476190476191,Frequent User,Medium Value,Consistent,38,Good Trader
0x8f8b289ee689a08ce47f2b227488e9460ff6bc46,1,4.143802933200595e-05,1,4.143802933200595e-05,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xa5c8bb9ed66efced0183b6364a30923289430b50,29,0.7617989390191641,6,0.02626892893169531,4.833333333333333,Regular User,Medium Value,Consistent,6,Good Trader
0xb2cfb978dfe05f7b7faae0d849fa7796740248f2,11,3.9389598918650055,1,0.3580872628968187,11,Regular User,Medium Value,Inconsistent,0,Bad Trader
0x788a2cdd447764821d507a0325aadf53a75e3199,132,2.1232712315581654,23,0.01608538811786489,5.739130434782608,Frequent User,Medium Value,Consistent,270,Good Trader
0x87f2e23d4196049f1566cb1871b332275d0c1a8e,6,0.3347643987318689,5,0.055794066455311486,1.2,Occasional User,Medium Value,Moderate,0,Bad Trader
0x3e5d05c6c362c2c5d3b541442d6602885e874825,3,0.08588205020074538,2,0.028627350066915126,1.5,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x7d003bd829a12c68bb68b95bdb4e6ac631dd4023,7,0.7155685420190683,2,0.10222407743129547,3.5,Occasional User,Medium Value,Inconsistent,8,Good Trader
0xd6c320733616958244863ea0cd499ffe92203724,28,169.04246589010816,8,6.03723092464672,3.5,Regular User,Medium Value,Consistent,0,Bad Trader
0x6843d0f1087b99caf23c856a9b195a316d2b0338,13,0.012423330856135204,9,0.0009556408350873234,1.4444444444444444,Regular User,Medium Value,Consistent,0,Bad Trader
0xf548444c0d39781a34a3fe1d3de51f86ea8b1444,169,118.03314243049508,27,0.6984209611271898,6.2592592592592595,Frequent User,Medium Value,Consistent,46,Good Trader
0xd834c3d2c14df773e1da3cf67d7e3ca5a8951c23,25,3.2324209299720055,7,0.12929683719888022,3.5714285714285716,Regular User,Medium Value,Consistent,0,Bad Trader
0xf69785977e5318f62d2a1d9665d103abe3be3a7f,455,67.59728330872144,20,0.14856545782136582,22.75,Frequent User,Medium Value,Consistent,7,Good Trader
0xf387d0a48c1fd71f81cb3b40a2054828d232e1f3,121,0.00015191420729233104,20,1.2554893164655457e-06,6.05,Frequent User,Low Value,Consistent,0,Bad Trader
0x473f8f911eeab44f7702ab2c9e65660e16c647c0,1,0.7172792844519884,1,0.7172792844519884,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x83939ba73bad6d34e0a5c6ba6358af9f45b9c7cf,510,1.723695818384481,42,0.003379795722322512,12.142857142857142,Frequent User,Medium Value,Consistent,170,Good Trader
0x7c38b6d56da080d330a38afa1ec01d6e3c9bd5ea,26,0.0012466432386043485,5,4.794781686939802e-05,5.2,Regular User,Low Value,Moderate,0,Bad Trader
0x35d47eb6f4fe937fc6c976db62c06e706c9c1a59,7,0.23481930055741498,3,0.033545614365345,2.3333333333333335,Occasional User,Medium Value,Moderate,0,Bad Trader
0x7683ceeaea5a679672f1c5d8cbdfc85df4098514,45,0.00016660207413168418,9,3.7022683140374263e-06,5,Regular User,Low Value,Consistent,0,Bad Trader
0xa33503f0f810d9c310f34aae0864701a0d08c709,33,8.541922141137902e-05,6,2.5884612548902733e-06,5.5,Regular User,Low Value,Consistent,0,Bad Trader
0xc8c2eabe8d543870bef5157609f1d721ffe1410a,260,691.8026774413477,9,2.660779528620568,28.88888888888889,Frequent User,High Value,Consistent,5,Good Trader
0x44b53e05113c283f3f666f1f549724476a179361,15,2.156034733073106,3,0.1437356488715404,5,Regular User,Medium Value,Moderate,16,Good Trader
0xcf5b8280309d07e20a5755c745f7fefe28c9a67e,396,0.09570284900764345,43,0.00024167386113041275,9.209302325581396,Frequent User,Medium Value,Consistent,126,Good Trader
0xe3a83ec1a51ca7cc5ec7e0d6ea434c6f117eab15,92,1.7403334444166871,18,0.018916667874094427,5.111111111111111,Frequent User,Medium Value,Consistent,204,Good Trader
0xc994828234b538b48676ea01c27afe57c1472247,4,78.64971647296836,2,19.66242911824209,2,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x597f32db52b8ebe12355a8f8a1891047f36db081,16,0.006728893369343545,8,0.00042055583558397156,2,Regular User,Medium Value,Consistent,0,Bad Trader
0x466626a8ed10cab28a2fa44cf926207f37aa7942,1,0.241874798452704,1,0.241874798452704,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x9faad0c4ef7aa42842af97ea71fa5eb83b13327b,17,367.98124475502135,4,21.645955573824786,4.25,Regular User,High Value,Moderate,0,Bad Trader
0x0c0a9f58fd7896c44a7c0aad201e7f5d2afad861,53,0.5624326637919017,6,0.01061193705267739,8.833333333333334,Regular User,Medium Value,Consistent,148,Good Trader
0xaafbedf388694b670f5e9573fef490161de711e1,10,23.31385510183623,1,2.331385510183623,10,Regular User,Medium Value,Inconsistent,0,Bad Trader
0x0f2d2b8a7ecde8644c497467f1947416e8b940d0,55,14.895393107036869,22,0.27082532921885216,2.5,Regular User,Medium Value,Consistent,6,Good Trader
0x208d6c2412fd0b9bc5c24f2d8e00124b726abb0d,27,0.0005429901607420181,6,2.011074669414882e-05,4.5,Regular User,Low Value,Consistent,33,Good Trader
0x4db05133f3065b0a3c99bd02e4340569c502c9bd,9,8.145797454831266,4,0.9050886060923629,2.25,Regular User,Medium Value,Moderate,0,Bad Trader
0x436396bb2162a15e451b101b5c5dcc5f1a3269a3,18,37.97016724356525,4,2.109453735753625,4.5,Regular User,Medium Value,Moderate,11,Good Trader
0xdcdf6f30db7aef13fca130983a7caa2293848453,1,0.002656713909975638,1,0.002656713909975638,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x36295533ccd44213ab0bb9d1f03e3f9cd6633001,7,0.1657402312125399,2,0.0236771758875057,3.5,Occasional User,Medium Value,Inconsistent,11,Good Trader
0x887b8f7f86293f8b328e637e110cf2e5f00b8f30,86,6.029520028699768,9,0.07011069800813684,9.555555555555555,Frequent User,Medium Value,Consistent,199,Good Trader
0xf93b15995dd3ac7c0463f49f724d229050374019,109,0.00015193816323380962,19,1.3939281030624734e-06,5.7368421052631575,Frequent User,Low Value,Consistent,0,Bad Trader
0xf3cfb9d603aa89a3208acc9b03fe22ce379b863b,7,0.00013678842584274927,3,1.9541203691821322e-05,2.3333333333333335,Occasional User,Low Value,Moderate,0,Bad Trader
0xfad2fc5b632c373eeda831a88d30344046188178,79,1.4849059717759097,10,0.01879627812374569,7.9,Frequent User,Medium Value,Consistent,11,Good Trader
0xf36e7dafa3e5512f884fdda5e481a03e919823bf,27,6.377071621600675,8,0.23618783783706204,3.375,Regular User,Medium Value,Consistent,13,Good Trader
0x96a953c2c81757db3e73ff69131b0382d6c4bd82,7,22.946198545267492,2,3.278028363609642,3.5,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x6fbffc1312b23db0ea8c1d5c9aeccf5d6c69012d,446,0.0717621787338496,49,0.00016090174604002153,9.10204081632653,Frequent User,Medium Value,Consistent,121,Good Trader
0x82f3798f540f0d78fcda9648db93b7dc9ac9a3fa,7,0.003643286656700117,3,0.000520469522385731,2.3333333333333335,Occasional User,Medium Value,Moderate,0,Bad Trader
0x9a4175e60715ad99a06001bddf0e23a53a2047ef,9,0.3919771280562287,5,0.043553014228469855,1.8,Regular User,Medium Value,Moderate,11,Good Trader
0xafc58f4b0cc0162c7a4536629340fdef1ebfb2dc,236,5.569144971392412,34,0.023598071912679715,6.9411764705882355,Frequent User,Medium Value,Consistent,155,Good Trader
0xa9efd5cd3082567598b30b62cddada15c3b16e03,1,0.00018140876244077114,1,0.00018140876244077114,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x789e8d2c2d1d31d40dc5b2cf31bba7023892a27f,53,3.360055324352864,15,0.06339727027080876,3.533333333333333,Regular User,Medium Value,Consistent,5,Good Trader
0xfcd565a233af3fb25da1e7e84369b172044552bf,202,0.07788984983990502,45,0.00038559331603913377,4.488888888888889,Frequent User,Medium Value,Consistent,39,Good Trader
0x2fbdd525d40360fbeac7c76ca874c4dabbf40f75,20,0.004609123140480728,1,0.0002304561570240364,20,Regular User,Medium Value,Inconsistent,0,Bad Trader
0x4635abaecbc753e6a6410eefb52ace678605445d,164,4.351358100587286,15,0.026532671345044428,10.933333333333334,Frequent User,Medium Value,Consistent,5,Good Trader
0xb99263017c4010524c8b4eab36ae52ed0fe2c7e2,238,0.08384579517506523,28,0.0003522932570380892,8.5,Frequent User,Medium Value,Consistent,141,Good Trader
0x72cc80cd028b69ebdc207a5c7eabe11e66c6e868,502,0.0359339122178851,53,7.158149844200218e-05,9.471698113207546,Frequent User,Medium Value,Consistent,117,Good Trader
0x4f055f228481033bc7780082c46498cb5e48ae85,1,2.3955941478590066e-05,1,2.3955941478590066e-05,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x8422b1ba275f71f42cb9fa719643029ed88c01c3,37,0.0012341717754705945,2,3.3355993931637686e-05,18.5,Regular User,Low Value,Inconsistent,0,Bad Trader
0x8403227e16a44c1c302ab31dbd2669c4edacafdd,6,0.00037419180589557684,2,6.236530098259614e-05,3,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x9b9a3bbb83aba5f7f75f652aff74aaabafdeaf6d,111,0.11977970739295032,20,0.0010790964629995524,5.55,Frequent User,Medium Value,Consistent,18,Good Trader
0x2a14886ddf91895538b0f1d53b42858b57e80a54,89,1.0662789552120437,18,0.011980662418112851,4.944444444444445,Frequent User,Medium Value,Consistent,30,Good Trader
0x373b83aefca1616f3e28b275ea3db4a7861a9569,999,415.3282685419767,53,0.4157440125545312,18.849056603773583,Frequent User,High Value,Consistent,1291,Good Trader
0x44dc84ad8c5f9380b29625bc01e158468867fbb9,1,2.3955941478590066e-05,1,2.3955941478590066e-05,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xfef0838797b8d1bd2cc56f1dfb63b448afe2b9b6,32,0.0030910255466058845,2,9.659454833143389e-05,16,Regular User,Medium Value,Inconsistent,0,Bad Trader
0x80d8e6f6eb5bf6a6bce74c0c610a39667f95da24,8,3.8329506365744106e-05,3,4.791188295718013e-06,2.6666666666666665,Regular User,Low Value,Moderate,0,Bad Trader
0x254a01281c8be5f989e77ae4a8bde220c9eff66c,14,1241.3954083807103,9,88.67110059862216,1.5555555555555556,Regular User,High Value,Consistent,0,Bad Trader
0xfc686dbde1bb2c6ee523e1412d5221bb65fe4bfb,310,9230.98936771388,41,29.77738505714155,7.560975609756097,Frequent User,High Value,Consistent,34,Good Trader
0x511a0adbaf7255135112aac55b7f3b08434699cd,256,21.841046001751256,23,0.08531658594434084,11.130434782608695,Frequent User,Medium Value,Consistent,162,Good Trader
0xb0fb7d67d94b6ec60325353a97c4e0bb1d7c06b2,3,0.004020789173708035,1,0.0013402630579026785,3,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x753fb4106dd9b091567d5ced3d9a43cdb6d20517,648,60.75127248226519,53,0.09375196370719938,12.226415094339623,Frequent User,Medium Value,Consistent,58,Good Trader
0x699196004b788fa181ffd706648087c7d114a80a,2,0.0015763009492912262,2,0.0007881504746456131,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x9e0b034a8ef67c2e9d937a8284a069ce503b1f5a,400,0.10124004478269846,53,0.00025310011195674615,7.547169811320755,Frequent User,Medium Value,Consistent,28,Good Trader
0xbbf9f7e4bf128faee6922d491dd884fd5c2dd62e,1,0.00018140876244077114,1,0.00018140876244077114,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x7f7fea386f93025e7ec28325bca3eefa5daafc36,501,0.01796695610894255,53,3.5862187842200693e-05,9.452830188679245,Frequent User,Medium Value,Consistent,114,Good Trader
0xdae562a25738455ecf22af460e7b08deafd70022,645,2.635040818842164,50,0.004085334602856068,12.9,Frequent User,Medium Value,Consistent,188,Good Trader
0xcb1fccaa15c5f9b1d85e100e58af8b306678e89f,458,0.037941218798712206,49,8.284108908015765e-05,9.346938775510203,Frequent User,Medium Value,Consistent,100,Good Trader
0x591d951b1e4c7d365323fd52a4f53f6a26c24dff,16,0.00012643370969804348,7,7.902106856127718e-06,2.2857142857142856,Regular User,Low Value,Consistent,0,Bad Trader
0xa1ac91f5d94ad30d683a5b3e440a535d555f06ca,115,1.1061249813444873,20,0.009618478098647716,5.75,Frequent User,Medium Value,Consistent,40,Good Trader
0x610760fe9c602cd9ca74567a0c814b8c47595c59,1,0.0008384579517506523,1,0.0008384579517506523,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xb80d19f22ce150d6a70306d075cbfa9725f3ce4f,3,0.00011618631617116182,2,3.872877205705394e-05,1.5,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x384852348b39e489b413b8abb7ae81de7e879373,3,4.043443898747597,1,1.3478146329158658,3,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x693f5a61a847502d2bc0821a13c6f5181ab594f2,8,1.0633000509101451,1,0.13291250636376814,8,Regular User,Medium Value,Inconsistent,0,Bad Trader
0xa9bedb2556df3639959f75ba25b22edf36d60525,37,0.00014668127143574783,8,3.9643586874526445e-06,4.625,Regular User,Low Value,Consistent,0,Bad Trader
0x938a7ab4b30697d5f67e9c0f8359be570c83004d,8,0.00038928404902708854,3,4.866050612838607e-05,2.6666666666666665,Regular User,Low Value,Moderate,0,Bad Trader
0x210cc167e1eb3be432992b0f78f3afdbcdd4fe03,987,2.873515180356878,25,0.002911362898031285,39.48,Frequent User,Medium Value,Consistent,167,Good Trader
0xcd56577c6c7395486a298359dea27c37bb4f4b90,426,0.022850042270885412,49,5.3638596880012704e-05,8.693877551020408,Frequent User,Medium Value,Consistent,132,Good Trader
0x883ed7226346a1598c1cc66a0901b0c822e40929,410,0.6301569179179952,39,0.001536968092482915,10.512820512820513,Frequent User,Medium Value,Consistent,121,Good Trader
0x2ccd4817d3eafbf3902c27074bb28713c1a9e105,442,0.0893957170075308,49,0.00020225275341070314,9.020408163265307,Frequent User,Medium Value,Consistent,114,Good Trader
0xfaab821bbec0651b399e98a0977d0b1f3c458924,389,0.08844150490479326,43,0.00022735605373982843,9.046511627906977,Frequent User,Medium Value,Consistent,112,Good Trader
0x51cb251a2a2f7d2380321520072cbe270416d7f5,1,0.013252307046248631,1,0.013252307046248631,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0xf308a18b0b5d3087b8b914c06d28c431661795a2,1,4.791067557772961,1,4.791067557772961,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0xfa55ca0857417b7239741ddec36c1fd222d6182b,2,1.3318448509213516,1,0.6659224254606758,2,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0xdb5dfc7b1fce2c0a4b274824ec052375485354f2,61,0.14788866177135704,13,0.002424404291333722,4.6923076923076925,Frequent User,Medium Value,Consistent,6,Good Trader
0x11ad4f3347035bca6c6e2a52043c410e40fb29a8,418,0.8209534028971088,48,0.001964003356213179,8.708333333333334,Frequent User,Medium Value,Consistent,73,Good Trader
0xf3345e65b5251ffd98e3adb819f21bb36c983e96,18,2.3716382063804167,6,0.13175767813224537,3,Regular User,Medium Value,Consistent,5,Good Trader
0xaf77b89cb27ab356247e7fca9120f7ad2206c276,64,0.5046492297877829,22,0.007885144215434108,2.909090909090909,Frequent User,Medium Value,Consistent,22,Good Trader
0xf01b8d9a4756b86a935a65cc3a82179dd5daaabc,6,4.815144237196604,1,0.8025240395327673,6,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x8f388c277d9ef8743a42087e05292d1c036924bf,152,2.3955941478590064,17,0.015760487814861883,8.941176470588236,Frequent User,Medium Value,Consistent,169,Good Trader
0x25ecf9ff5447bad9f72824f2f0819b68f6210d8a,6,19.16475318287205,2,3.1941255304786753,3,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x37c5fe8bad5594390781ffe187324723df305405,193,22.568502404946223,17,0.11693524562148302,11.352941176470589,Frequent User,Medium Value,Consistent,12,Good Trader
0xaaf157499e1787539a9e21f69c8eb74853799e72,1,2.3955941478590066e-05,1,2.3955941478590066e-05,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x9c821e3bccf465809f873f40fb446e0bba8b7d6d,16,0.0002146433191728487,7,1.3415207448303044e-05,2.2857142857142856,Regular User,Low Value,Consistent,0,Bad Trader
0x24a01578c3d6013e7fd45ff9ec68c26ae8f5eeca,43,0.00011592184257723818,8,2.695856804121818e-06,5.375,Regular User,Low Value,Consistent,0,Bad Trader
0xb3c0b9afc19b40bf46925c675e4f22b2fe4bfe27,63,98.0953128073821,9,1.5570684572600333,7,Frequent User,Medium Value,Consistent,12,Good Trader
0x7f92f1b42d79f29acdd62756e61fa10a2df5cd59,1,7.717646106742576e-05,1,7.717646106742576e-05,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xa24690ad03fd48156770dd051845e45515d7013f,1,2.3955941478590066e-06,1,2.3955941478590066e-06,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x37b3f84e1d30e50de8cfc7fc2b4ff0644409c125,3,0.06833717861590241,1,0.022779059538634138,3,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x818d10d0b629f30777d5a23432e6062c29640875,81,3.639917703444987,12,0.04493725559808626,6.75,Frequent User,Medium Value,Consistent,73,Good Trader
0x8e93ca4baea17946e40155fd701be6ef68a4ed7d,43,0.00022174481846476193,9,5.156856243366556e-06,4.777777777777778,Regular User,Low Value,Consistent,0,Bad Trader
0xa9fcfdf15414ab8938f9bd82bbe6504540c74304,218,149.63700479111378,30,0.6864082788583201,7.266666666666667,Frequent User,Medium Value,Consistent,48,Good Trader
0x431347b13623ba80cf4e4c3236a5388b9087dca4,2,4.791188295718013,2,2.3955941478590064,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x848e631c93e72239820058f8e63092ba944f3930,1,1.708032331005371,1,1.708032331005371,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x04a37b5ef6c7e3f44f6fcdb6692260b57cd15567,137,28809.174650741865,36,210.28594635578003,3.8055555555555554,Frequent User,High Value,Consistent,22,Good Trader
0x830e998b90a5e77ba4d6c950c1cabf1bd4bce037,42,0.5988985369647516,8,0.014259488975351228,5.25,Regular User,Medium Value,Consistent,18,Good Trader
0xb5ade0acda6e0ef4cfc9444937f7b287ff84c56f,230,7.368847598814307,9,0.03203846782093177,25.555555555555557,Frequent User,Medium Value,Consistent,8,Good Trader
0x7bcc58340aeb0083a2a66b138b05a587788afad2,32,6.744666977213607,6,0.21077084303792523,5.333333333333333,Regular User,Medium Value,Consistent,0,Bad Trader
0x10e882e60c30b32c156166c22772c6853f60fb2e,20,0.004633079081959319,1,0.00023165395409796593,20,Regular User,Medium Value,Inconsistent,0,Bad Trader
0xd2aaffe8deba3c0249ae0a26c37352c48d090e0c,1,0.00018138001531099683,1,0.00018138001531099683,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xd8dc6ea83c952878511696627f50079c3f5897f5,316,0.2874712977430808,36,0.0009097192966553189,8.777777777777779,Frequent User,Medium Value,Consistent,120,Good Trader
0xe4bfc12276b0a971e0eb84fecd18a3bc5e131aff,330,139.51795416739205,37,0.42278167929512744,8.91891891891892,Frequent User,Medium Value,Consistent,15,Good Trader
0xcb9c1833daf36927c7364a1068fcc126d2422fb2,42,0.00019044206885351786,9,4.534334972702806e-06,4.666666666666667,Regular User,Low Value,Consistent,0,Bad Trader
0x24282ecfbf5eee1ed6cc260f868d78067a340f73,1,0.00018140876244077114,1,0.00018140876244077114,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x42168eef1e7d3d6a305850e5885d2a721e2125c7,36,0.0004577980416558561,8,1.2716612268218225e-05,4.5,Regular User,Low Value,Consistent,0,Bad Trader
0x84489611cfc97fc28c4df63ea8db8c095ec8fd8a,43,0.00023256427987415233,2,5.408471624980287e-06,21.5,Regular User,Low Value,Inconsistent,0,Bad Trader
0x2a4589c3db5c29615e233c3df84cad358a7845bb,445,2767.765047868195,25,6.219696736782461,17.8,Frequent User,High Value,Consistent,5,Good Trader
0xfa8a57d2471c5943b28bc023f5f940af91cb7240,287,0.023955941478590065,14,8.347017936790963e-05,20.5,Frequent User,Medium Value,Consistent,157,Good Trader
0x57108b6fc0492d629351baa98d2eb2051d3cde74,426,0.022392143614275342,49,5.256371740440221e-05,8.693877551020408,Frequent User,Medium Value,Consistent,127,Good Trader
0x57243c0c7e1c3a2d9a81f9a48c495c6628114f66,27,0.0005429853695537224,6,2.011056924273046e-05,4.5,Regular User,Low Value,Consistent,34,Good Trader
0xc9a28f15f87b41dcdcd193e0a4436002d47f5a72,86,3.356227401150468,17,0.03902590001337754,5.0588235294117645,Frequent User,Medium Value,Consistent,6,Good Trader
0xa7bb7a5603f05d41dee90869eed5f25c859b9490,20,0.0006628609007125871,6,3.314304503562936e-05,3.3333333333333335,Regular User,Low Value,Consistent,0,Bad Trader
0x725afd402b2160389bd67e559fcd1dfe5ec0caac,14,0.00023265147950113442,3,1.66179628215096e-05,4.666666666666667,Regular User,Low Value,Moderate,0,Bad Trader
